Date,AAPL,ADBE,ADI,ADP,ADSK,AMD,AMGN,AMZN,ASML,AVGO,BIDU,BKNG,BKR,CDNS,CHTR,CMCSA,COST,CSCO,CSX,CTSH,DLTR,DXCM,EA,EBAY,EXC,GILD,GOOGL,IDXX,ILMN,INTC,ISRG,KDP,KLAC,LRCX,MAR,MDLZ,META,MNST,MU,NFLX,NVDA,NXPI,ORLY,PAYX,PEP,PYPL,QCOM,REGN,TMUS,TSLA
2021-04-09,129.66261291503906,504.0400085449219,148.388916015625,171.6413116455078,297.57000732421875,82.76000213623047,214.2669219970703,168.61000061035156,606.3455200195312,43.98018264770508,219.6699981689453,2410.6162109375,17.842823028564453,145.35000610351562,614.239990234375,43.55336380004883,344.3388671875,45.39329147338867,30.7246150970459,74.7873306274414,117.55000305175781,95.72250366210938,136.91993713378906,57.428489685058594,27.047412872314453,54.348636627197266,112.6821060180664,502.8800048828125,392.3832702636719,62.08333969116211,261.49334716796875,31.178730010986328,335.2530212402344,62.83616256713867,143.19424438476562,52.16608428955078,310.2925109863281,47.64500045776367,92.9839096069336,55.53099822998047,14.364571571350098,192.2809295654297,34.44733428955078,84.26689910888672,123.1714859008789,266.15472412109375,126.81880950927734,472.5491943359375,124.65665435791016,225.67333984375
2021-04-12,127.94678497314453,506.0299987792969,146.99925231933594,171.93118286132812,294.5,78.58000183105469,214.25833129882812,168.96949768066406,602.6268920898438,43.8514289855957,214.13999938964844,2370.26611328125,17.825077056884766,144.7899932861328,619.2999877929688,43.350120544433594,345.8558044433594,44.94013977050781,30.82464027404785,74.49024963378906,117.04000091552734,96.7874984741211,137.88499450683594,57.58477020263672,26.993114471435547,53.97300720214844,111.3893814086914,506.42999267578125,388.12255859375,59.49122619628906,259.7533264160156,31.462425231933594,327.8894958496094,61.7227783203125,144.03326416015625,51.953346252441406,309.37896728515625,47.709999084472656,93.26683807373047,55.27799987792969,15.171581268310547,191.1320037841797,34.63800048828125,83.82089233398438,123.56023406982422,268.4095153808594,123.99501037597656,470.1922302246094,126.3280029296875,233.9933319091797
2021-04-13,131.0567169189453,514.8599853515625,146.47467041015625,173.88824462890625,295.3500061035156,80.19000244140625,215.12765502929688,170.0,601.374755859375,43.96837615966797,216.55999755859375,2365.582763671875,17.63875389099121,146.14999389648438,621.2899780273438,43.80540084838867,346.2348937988281,45.01856231689453,30.571441650390625,74.68521118164062,117.6500015258789,97.0250015258789,138.52833557128906,58.6695442199707,27.252548217773438,54.16499328613281,111.87619018554688,516.9400024414062,392.16925048828125,59.31841278076172,264.8233337402344,31.364906311035156,326.9678955078125,61.22160720825195,143.51248168945312,52.024253845214844,307.6112365722656,47.94499969482422,89.91046905517578,55.37300109863281,15.640924453735352,185.67210388183594,34.35933303833008,84.19692993164062,123.58616638183594,274.79473876953125,123.86868286132812,474.4088439941406,126.35697937011719,254.10667419433594
2021-04-14,128.71697998046875,510.6300048828125,145.83050537109375,173.1905975341797,294.3500061035156,78.55000305175781,214.8435821533203,166.64999389648438,603.162353515625,43.273895263671875,216.25999450683594,2414.708740234375,18.055761337280273,144.61000061035156,617.0999755859375,43.3338508605957,344.3009338378906,44.765846252441406,30.74649429321289,73.77531433105469,114.9000015258789,97.7750015258789,138.04098510742188,57.72266387939453,27.42148208618164,54.50725173950195,111.25489044189453,514.1599731445312,387.2276306152344,58.38161849975586,261.9433288574219,31.347171783447266,319.7184143066406,60.78877639770508,144.26470947265625,51.696285247802734,300.71942138671875,47.400001525878906,88.46644592285156,54.00199890136719,15.23941707611084,183.73268127441406,34.51266860961914,84.60795593261719,122.77405548095703,266.59368896484375,121.56814575195312,478.50616455078125,125.49714660644531,244.07666015625
2021-04-15,131.12498474121094,523.25,147.901123046875,173.86109924316406,298.8599853515625,83.01000213623047,219.58592224121094,168.95449829101562,613.77294921875,43.51869583129883,210.22999572753906,2394.037109375,17.6564998626709,147.58999633789062,636.0,44.016788482666016,349.6384582519531,45.001136779785156,30.905914306640625,74.06314086914062,117.0199966430664,99.87249755859375,139.1717071533203,59.16596603393555,27.61454963684082,54.8995475769043,113.40563201904297,528.4600219726562,391.0116882324219,59.136512756347656,268.239990234375,31.763839721679688,321.6566162109375,61.649681091308594,143.86929321289062,52.041988372802734,305.6847229003906,47.974998474121094,88.07615661621094,54.922000885009766,16.09755516052246,185.4607391357422,34.79933166503906,84.22315216064453,122.94686889648438,273.3680419921875,124.35589599609375,491.91180419921875,127.0139389038086,246.28334045410156
2021-04-16,130.79351806640625,525.0800170898438,146.7967987060547,174.81243896484375,300.1600036621094,82.1500015258789,220.0851593017578,169.9720001220703,617.2139892578125,43.40898895263672,213.55999755859375,2437.02392578125,17.83395004272461,147.25999450683594,644.3699951171875,44.805423736572266,351.4586486816406,46.012001037597656,30.834026336669922,74.85234832763672,117.36000061035156,100.01000213623047,137.4950714111328,59.689964294433594,27.8498477935791,55.817752838134766,113.28158569335938,535.0,388.1322937011719,58.89093780517578,270.8566589355469,31.92340850830078,316.3929138183594,61.10011291503906,143.33888244628906,52.095176696777344,304.0560607910156,49.084999084472656,88.4566879272461,54.65399932861328,15.873353958129883,183.26388549804688,35.36800003051758,85.26383972167969,124.54512023925781,269.24755859375,124.68968200683594,499.8279113769531,128.54039001464844,246.5933380126953
2021-04-19,131.4564666748047,516.1699829101562,144.40403747558594,174.64028930664062,290.20001220703125,81.11000061035156,220.3089141845703,168.60049438476562,602.3211059570312,41.886749267578125,209.89999389648438,2416.6572265625,17.77184295654297,141.94000244140625,644.4199829101562,44.016788482666016,350.3494873046875,46.05557632446289,30.85590934753418,74.6480712890625,116.94999694824219,98.26000213623047,136.11087036132812,58.64196014404297,27.451644897460938,55.0498046875,113.62944030761719,528.5800170898438,393.17120361328125,57.87228775024414,270.39666748046875,32.02978515625,308.2123107910156,59.01380157470703,142.63487243652344,52.024253845214844,300.1434326171875,48.93000030517578,86.26136779785156,55.444000244140625,15.323956489562988,179.01731872558594,35.58466720581055,84.32811737060547,125.05485534667969,267.2920837402344,122.01927185058594,496.9339599609375,127.51630401611328,238.2100067138672
2021-04-20,129.76988220214844,514.2100219726562,142.15850830078125,174.69461059570312,286.3599853515625,79.2699966430664,223.03729248046875,166.7344970703125,589.7319946289062,41.45699691772461,207.99000549316406,2307.24755859375,17.31046485900879,140.94000244140625,652.4600219726562,44.03305435180664,352.41619873046875,45.13184356689453,30.774625778198242,73.91458129882812,116.33999633789062,97.22750091552734,137.30984497070312,56.80337142944336,27.63265037536621,55.408721923828125,113.09598541259766,532.27001953125,387.5389099121094,57.026451110839844,270.3699951171875,32.065242767333984,303.01519775390625,58.1879997253418,136.91600036621094,52.485198974609375,300.550537109375,48.70000076293945,85.35396575927734,54.957000732421875,15.133926391601562,178.19004821777344,35.7513313293457,85.2725601196289,125.88423156738281,263.8200988769531,120.35021209716797,501.63787841796875,126.1251220703125,239.663330078125
2021-04-21,130.15005493164062,512.3400268554688,145.67401123046875,176.05374145507812,288.8699951171875,81.61000061035156,222.72743225097656,168.1009979248047,626.581787109375,41.68638229370117,214.63999938964844,2319.772705078125,17.3459529876709,141.5,652.9000244140625,44.43955993652344,354.6535949707031,45.25385665893555,32.100006103515625,73.58035278320312,116.66999816894531,100.40499877929688,137.48532104492188,56.794166564941406,27.56024742126465,55.75096893310547,113.063232421875,541.0800170898438,392.3443603515625,57.935951232910156,297.1266784667969,32.189353942871094,315.2432861328125,60.86661148071289,139.60665893554688,52.80431365966797,299.3787536621094,48.994998931884766,87.31511688232422,50.88999938964844,15.322710990905762,184.8724365234375,35.55066680908203,85.8934555053711,126.98141479492188,264.2790832519531,122.86730194091797,503.6864929199219,127.64189147949219,248.0399932861328
2021-04-22,128.62921142578125,507.2900085449219,142.9866943359375,176.5248565673828,288.0,79.05999755859375,219.51710510253906,165.45199584960938,618.5523681640625,41.26206588745117,214.55999755859375,2309.264404296875,17.58551597595215,140.05999755859375,657.6799926757812,44.228172302246094,351.97064208984375,44.87913513183594,31.828062057495117,73.3853759765625,115.1500015258789,102.59500122070312,137.69976806640625,55.838111877441406,27.1982479095459,54.791046142578125,111.78141784667969,546.260009765625,397.29571533203125,56.908206939697266,286.5533447265625,31.941143035888672,308.867919921875,58.33133316040039,141.4197235107422,52.786590576171875,294.46307373046875,48.755001068115234,82.65129089355469,50.87799835205078,14.813716888427734,180.38690185546875,35.30533218383789,85.94593048095703,126.19522094726562,261.66510009765625,119.9623031616211,487.7250061035156,127.26513671875,239.89666748046875
